id,control1,control2,control3,pro,year,year_2014,1984年末邮电业务总量（万元）,1984年每百人固定电话数,1984年末邮电局数（处）,1984年末电话机数（部）,1984年每百万人邮局数,RLDS,DIF,DT,DID,UCI,ULGUE,GOV,INF,Popd,Trade,GPatent,ERS,GOV2,INF2,Popd2,Trade2,GPatent2,ERS2
1,0,0,1,2,2011,0,17939,4.079233585,472,385561,49.93757803,0.655252,0.3891537,0.1697856,0.135986,1.2141432,0.097430278,0.199682524,5.26,6.657625863,1.556977774,3399,70.91,0.04,27.67,44.32,2.42,11553201,5028.23
1,0,0,1,2,2012,0,17939,4.079233585,472,385561,49.93757803,0.655252,0.4250773,0.2585509,0.1459851,1.1898951,0.102820266,0.206120317,7.57,6.672792151,1.441052541,3774,78.96,0.04,57.3,44.53,2.08,14243076,6234.68
1,0,0,1,2,2013,0,17939,4.079233585,472,385561,49.93757803,0.655252,0.4731197,0.3758221,0.1653943,1.1771619,0.11092604,0.21402751,7.61,6.687245756,1.36873157,6310,86.58,0.05,57.91,44.72,1.87,39816100,7496.1
1,0,0,1,2,2014,1,17939,4.079233585,472,385561,49.93757803,0.655252,0.3869328,0.4375165,0.1872815,1.1711533,0.130713791,0.21211875,7.44,6.700115914,1.196293703,7759,87.67,0.04,55.35,44.89,1.43,60202081,7686.03
1,0,0,1,2,2015,1,17939,4.079233585,472,385561,49.93757803,0.655252,0.4040252,0.4919043,0.2288556,1.1496745,0.149534974,0.249307118,7.62,6.708779812,0.861525367,9858,83.33,0.06,58.06,45.01,0.74,97180164,6943.89
1,0,0,1,2,2016,1,17939,4.079233585,472,385561,49.93757803,0.655252,0.4136633,0.5410616,0.2902823,1.1697818,0.168518986,0.24958671,7.62,6.717369292,0.726638086,10676,78.67,0.06,58.06,45.12,0.53,113976976,6188.97
1,0,0,1,2,2017,1,17939,4.079233585,472,385561,49.93757803,0.655252,0.4360099,0.5828532,0.2514262,1.1511312,0.177838979,0.243423459,7.44,6.72588562,0.78257887,10308,74.01,0.06,55.35,45.24,0.61,106254864,5477.48
1,0,0,1,2,2018,1,17939,4.079233585,472,385561,49.93757803,0.655252,0.4466915,0.6437113,0.2350888,1.1764006,0.171782175,0.246290542,7.56574,6.734330032,0.896520265,11615,68.93,0.06,57.24,45.35,0.8,134908225,4751.34
1,0,0,1,2,2019,1,17939,4.079233585,472,385561,49.93757803,0.655252,0.4932997,0.7021151,0.2409851,1.1804236,0.274917571,0.209444186,7.67721,6.742703733,0.81036725,11474,63.93,0.04,58.94,45.46,0.66,131652676,4087.04
1,0,0,1,2,2020,1,17939,4.079233585,472,385561,49.93757803,0.655252,0.4726108,0.8025447,0.2194968,1.1735643,0.353322429,0.197107614,7.67088,6.751007897,0.643046284,12532,59.6,0.04,58.84,45.58,0.41,157051024,3552.16
1,0,0,1,2,2021,1,17939,4.079233585,472,385561,49.93757803,0.655252,0.4672066,0.9247817,0.2039407,1.1813278,1.012467539,0.178920291,7.72422,6.75924367,0.755857119,18238,56.15,0.03,59.66,45.69,0.57,332624644,3152.82
2,0,0,1,26,2011,0,4478,1.555320507,249,124253,31.16824594,0.024738,0.1282258,0.0812158,0.0371617,1.2441697,0.08402249,0.1588652,17.05,6.742066625,0.590577259,867,99.65,0.03,290.7,45.46,0.35,751689,9930.12
2,0,0,1,26,2012,0,4478,1.555320507,249,124253,31.16824594,0.024738,0.1328608,0.1316878,0.0405449,1.2051853,0.086483942,0.166219361,17.88,6.738815782,0.566059392,1079,99.62,0.03,319.69,45.41,0.32,1164241,9924.14
2,0,0,1,26,2013,0,4478,1.555320507,249,124253,31.16824594,0.024738,0.1304116,0.1782397,0.0429976,1.2017442,0.083077547,0.177395805,18.74,6.736338053,0.00973415,1676,99.39,0.03,351.19,45.38,0,2808976,9878.37
2,0,0,1,26,2014,1,4478,1.555320507,249,124253,31.16824594,0.024738,0.1377715,0.1950479,0.024956,1.2367128,0.091447589,0.183424184,16.71,6.748900218,0.019280235,1872,98.91,0.03,279.22,45.55,0,3504384,9783.19
2,0,0,1,26,2015,1,4478,1.555320507,249,124253,31.16824594,0.024738,0.1374685,0.2458329,0.0643799,1.2399246,0.069633013,0.195447628,16.02,6.759011621,0.021917895,2691,98.58,0.04,256.64,45.68,0,7241481,9718.02
2,0,0,1,26,2016,1,4478,1.555320507,249,124253,31.16824594,0.024738,0.1051265,0.2799059,0.0889034,1.2309552,0.080108616,0.206840891,15.39,6.769021808,0.018645992,3401,98.99,0.04,236.85,45.82,0,11566801,9799.02
2,0,0,1,26,2017,1,4478,1.555320507,249,124253,31.16824594,0.024738,0.1039315,0.3086986,0.0820291,1.2199448,0.097577005,0.176874543,17.41,6.778932782,0.021028991,3607,98.87,0.03,303.11,45.95,0,13010449,9775.28
2,0,0,1,26,2018,1,4478,1.555320507,249,124253,31.16824594,0.024738,0.1671158,0.3375855,0.0694119,1.2366988,0.11828722,0.165049969,11.66799,6.788746492,0.025807906,4737,98.9,0.03,136.14,46.09,0,22439169,9781.21
2,0,0,1,26,2019,1,4478,1.555320507,249,124253,31.16824594,0.024738,0.1628374,0.360696,0.0719766,1.205188,0.098305208,0.248774305,12.97533,6.798464829,0.026679162,4505,98.9,0.06,168.36,46.22,0,20295025,9781.21
2,0,0,1,26,2020,1,4478,1.555320507,249,124253,31.16824594,0.024738,0.1615361,0.4089872,0.0742665,1.2337799,0.1085112,0.223753941,14.90957,6.808089628,0.052747229,5491,98.9,0.05,222.3,46.35,0,30151081,9781.21
2,0,0,1,26,2021,1,4478,1.555320507,249,124253,31.16824594,0.024738,0.1725052,0.4513832,0.0766333,1.2590149,0.121393411,0.200863192,15.44495,6.817622672,0.058306244,7430,98.9,0.04,238.55,46.48,0,55204900,9781.21
3,0,0,1,9,2011,0,1271,0.883424514,51,15179,29.68222558,0.390482,0.380298,0.0469951,0.0209039,1.4087553,0.143821893,0.098841392,16.95,6.444576309,0.224145845,159,55.34,0.01,287.3,41.53,0.05,25281,3062.52
3,0,0,1,9,2012,0,1271,0.883424514,51,15179,29.68222558,0.390482,0.47499,0.0880015,0.023706,1.400653,0.136545129,0.103127014,17.07,6.452616617,0.181641631,211,49.47,0.01,291.38,41.64,0.03,44521,2447.28
3,0,0,1,9,2013,0,1271,0.883424514,51,15179,29.68222558,0.390482,0.5552003,0.1326728,0.030929,1.3957595,0.142021743,0.107520752,18.15,6.450438826,0.178254652,280,98.61,0.01,329.42,41.61,0.03,78400,9723.93
3,0,0,1,9,2014,1,1271,0.883424514,51,15179,29.68222558,0.390482,0.4041979,0.1432691,0.030544,1.4231438,0.139780388,0.109566486,18.57,6.661662906,0.169929525,337,95.1,0.01,344.84,44.38,0.03,113569,9044.01
3,0,0,1,9,2015,1,1271,0.883424514,51,15179,29.68222558,0.390482,0.4773449,0.1763368,0.0339067,1.3584279,0.133683686,0.125424742,19.02,6.669675739,0.138968656,427,98,0.02,361.76,44.48,0.02,182329,9604
3,0,0,1,9,2016,1,1271,0.883424514,51,15179,29.68222558,0.390482,0.4542236,0.2022113,0.0374951,1.4168182,0.150146419,0.125869243,19.61,6.677624876,0.129172565,618,94.96,0.02,384.55,44.59,0.02,381924,9017.4
3,0,0,1,9,2017,1,1271,0.883424514,51,15179,29.68222558,0.390482,0.4703903,0.2356871,0.0455494,1.4351056,0.188804247,0.130601375,20.03,6.685511323,0.13958168,648,92,0.02,401.2,44.7,0.02,419904,8464
3,0,0,1,9,2018,1,1271,0.883424514,51,15179,29.68222558,0.390482,0.4503458,0.2540169,0.0563747,1.402403,0.180669966,0.163023997,21.77099,6.69333606,0.150527289,991,84,0.03,473.98,44.8,0.02,982081,7056
3,0,0,1,9,2019,1,1271,0.883424514,51,15179,29.68222558,0.390482,0.4907626,0.273845,0.0594442,1.4086917,0.181757199,0.180961859,18.53712,6.701100045,0.202884045,1144,81.67,0.03,343.62,44.9,0.04,1308736,6669.99
3,0,0,1,9,2020,1,1271,0.883424514,51,15179,29.68222558,0.390482,0.5194666,0.2959605,0.058036,1.3908267,0.210059964,0.192456024,18.82628,6.708804215,0.225964617,1683,79.98,0.04,354.43,45.01,0.05,2832489,6396.8
3,0,0,1,9,2021,1,1271,0.883424514,51,15179,29.68222558,0.390482,0.491754,0.3315018,0.0567225,1.3678237,0.21362558,0.177618521,17.3873,6.716449485,0.228224484,2221,78.74,0.03,302.32,45.11,0.05,4932841,6199.99
4,1,1,2,9,2011,0,1258,0.557555567,401,33639,66.4644556,0.065432,0.2381172,0.047533,0.0166111,1.3746044,0.181284669,0.081154786,15.28,6.304649879,0.128918735,98,73.16,0.01,233.48,39.75,0.02,9604,5352.39
4,1,1,2,9,2012,0,1258,0.557555567,401,33639,66.4644556,0.065432,0.2253829,0.0835581,0.0189294,1.3033419,0.171426263,0.083647991,15.4,6.311008593,0.112887469,88,73.17,0.01,237.16,39.83,0.01,7744,5353.85
4,1,1,2,9,2013,0,1258,0.557555567,401,33639,66.4644556,0.065432,0.2119508,0.1224551,0.0195501,1.3178826,0.181818633,0.081222321,15.45,6.287058984,0.128192534,179,73.32,0.01,238.7,39.53,0.02,32041,5375.82
4,1,1,2,9,2014,1,1258,0.557555567,401,33639,66.4644556,0.065432,0.2246267,0.135645,0.0188384,1.3252305,0.170712177,0.08427814,15.67,6.326256802,0.141130613,168,70,0.01,245.55,40.02,0.02,28224,4900
4,1,1,2,9,2015,1,1258,0.557555567,401,33639,66.4644556,0.065432,0.2485693,0.161725,0.0187969,1.3382913,0.166977208,0.097043449,15.67,6.328686503,0.123884197,210,72.5,0.01,245.55,40.05,0.02,44100,5256.25
4,1,1,2,9,2016,1,1258,0.557555567,401,33639,66.4644556,0.065432,0.2325469,0.1860077,0.0205694,1.3398592,0.126785399,0.101110086,15.57,6.331110314,0.111080207,275,70.79,0.01,242.42,40.08,0.01,75625,5011.22
4,1,1,2,9,2017,1,1258,0.557555567,401,33639,66.4644556,0.065432,0.2755632,0.2139627,0.0210558,1.3172945,0.200300855,0.101472817,16.88,6.333528265,0.10316768,335,79.64,0.01,284.93,40.11,0.01,112225,6342.53
4,1,1,2,9,2018,1,1258,0.557555567,401,33639,66.4644556,0.065432,0.2357625,0.2257811,0.0234169,1.3490511,0.217239818,0.107734181,18.02033,6.335940384,0.086283622,488,74.41,0.01,324.73,40.14,0.01,238144,5536.85
4,1,1,2,9,2019,1,1258,0.557555567,401,33639,66.4644556,0.065432,0.2660851,0.2407591,0.0251225,1.3386406,0.211601234,0.115748563,19.10669,6.338346698,0.110387591,557,72.01,0.01,365.07,40.17,0.01,310249,5185.44
4,1,1,2,9,2020,1,1258,0.557555567,401,33639,66.4644556,0.065432,0.2793257,0.2557516,0.0221794,1.2978393,0.22133353,0.128449743,19.4042,6.340747236,0.141603106,815,73.12,0.02,376.52,40.21,0.02,664225,5346.53
4,1,1,2,9,2021,1,1258,0.557555567,401,33639,66.4644556,0.065432,0.2826265,0.2844741,0.0194653,1.3151979,0.258539058,0.111950407,20.52289,6.343142024,0.172622585,984,73.17,0.01,421.19,40.24,0.03,968256,5353.85
5,0,0,2,9,2011,0,566,0.559709104,144,12622,63.85526141,0.311011,0.2039449,0.0414234,0.023166,1.4525574,0.267266785,0.157575577,19.49,5.917360421,0.262489593,54,29.8,0.02,379.86,35.02,0.07,2916,888.04
5,0,0,2,9,2012,0,566,0.559709104,144,12622,63.85526141,0.311011,0.2657016,0.0820981,0.0234471,1.4860547,0.267895886,0.17551325,19.66,5.922275228,0.244438411,50,37.04,0.03,386.52,35.07,0.06,2500,1371.96
5,0,0,2,9,2013,0,566,0.559709104,144,12622,63.85526141,0.311011,0.2583128,0.1236674,0.0278538,1.5148896,0.262576728,0.171393164,19.74,5.927432564,0.231724065,78,49.32,0.03,389.67,35.13,0.05,6084,2432.46
5,0,0,2,9,2014,1,566,0.559709104,144,12622,63.85526141,0.311011,0.2182742,0.1384044,0.0287679,1.4528879,0.287456512,0.17663236,19.77,5.93534383,0.220778441,67,65,0.03,390.85,35.23,0.05,4489,4225
5,0,0,2,9,2015,1,566,0.559709104,144,12622,63.85526141,0.311011,0.259494,0.1673684,0.0294412,1.4521179,0.225036409,0.182572685,19.79,5.9385647,0.229322992,101,68.55,0.03,391.64,35.27,0.05,10201,4699.1
5,0,0,2,9,2016,1,566,0.559709104,144,12622,63.85526141,0.311011,0.2469233,0.1913261,0.0296411,1.4279753,0.282575213,0.181991868,19.42,5.941775229,0.044047568,116,81.89,0.03,377.14,35.3,0,13456,6705.97
5,0,0,2,9,2017,1,566,0.559709104,144,12622,63.85526141,0.311011,0.2446041,0.2179853,0.03148,1.4722312,0.33072107,0.175093351,17.74,5.944975483,0.225409643,186,85.39,0.03,314.71,35.34,0.05,34596,7291.45
5,0,0,2,9,2018,1,566,0.559709104,144,12622,63.85526141,0.311011,0.2198476,0.2263351,0.0332763,1.4442892,0.361703527,0.178072433,17.74018,5.948165529,0.215846151,167,77.46,0.03,314.71,35.38,0.05,27889,6000.05
5,0,0,2,9,2019,1,566,0.559709104,144,12622,63.85526141,0.311011,0.2834706,0.2373076,0.0347691,1.4564292,0.357926354,0.197234057,18.01591,5.951345431,0.222531824,202,71,0.04,324.57,35.42,0.05,40804,5041
5,0,0,2,9,2020,1,566,0.559709104,144,12622,63.85526141,0.311011,0.2822317,0.2497865,0.0314783,1.4594393,0.369399184,0.201828055,18.17316,5.954515252,0.212965599,308,66.43,0.04,330.26,35.46,0.05,94864,4412.94
5,0,0,2,9,2021,1,566,0.559709104,144,12622,63.85526141,0.311011,0.2510864,0.2776342,0.0284942,1.4718722,0.393575541,0.168608406,17.89587,5.957675058,0.217520662,381,63.05,0.03,320.26,35.49,0.05,145161,3975.3
6,1,1,2,9,2011,0,485,1.437129585,39,17944,31.23498318,0.277291,0.230757,0.03007,0.013085,1.3086311,0.231671624,0.117829876,20.81,6.700029757,0.089093059,54,56.3,0.01,433.06,44.89,0.01,2916,3169.69
6,1,1,2,9,2012,0,485,1.437129585,39,17944,31.23498318,0.277291,0.2295916,0.0629797,0.0132041,1.307328,0.235853184,0.125511261,20.86,6.713065551,0.077698598,63,50.02,0.02,435.14,45.07,0.01,3969,2502
6,1,1,2,9,2013,0,485,1.437129585,39,17944,31.23498318,0.277291,0.2336007,0.1037137,0.0128143,1.2784192,0.206521942,0.119919413,19.16,6.714037026,0.072956663,105,95.4,0.01,367.11,45.08,0.01,11025,9101.16
6,1,1,2,9,2014,1,485,1.437129585,39,17944,31.23498318,0.277291,0.2662904,0.1181188,0.0129805,1.3016514,0.201478948,0.131386913,19.89,6.749087747,0.071284476,101,95,0.02,395.61,45.55,0.01,10201,9025
6,1,1,2,9,2015,1,485,1.437129585,39,17944,31.23498318,0.277291,0.2189655,0.1459283,0.0132765,1.295655,0.205553459,0.163929793,19.91,6.768826489,0.058712183,209,97,0.03,396.41,45.82,0,43681,9409
6,1,1,2,9,2016,1,485,1.437129585,39,17944,31.23498318,0.277291,0.2271716,0.1757111,0.0134397,1.3359236,0.182350605,0.15931256,20.57,6.788183144,0.0497739,164,85.7,0.03,423.12,46.08,0,26896,7344.49
6,1,1,2,9,2017,1,485,1.437129585,39,17944,31.23498318,0.277291,0.2066566,0.2026623,0.0153917,1.3254054,0.214468367,0.161859203,20.62,6.807172222,0.043941072,199,93.52,0.03,425.18,46.34,0,39601,8745.99
6,1,1,2,9,2018,1,485,1.437129585,39,17944,31.23498318,0.277291,0.2466627,0.2113511,0.0162109,1.3317055,0.205665847,0.181209155,20.38542,6.825807424,0.042060221,291,80,0.03,415.57,46.59,0,84681,6400
6,1,1,2,9,2019,1,485,1.437129585,39,17944,31.23498318,0.277291,0.2321665,0.2243514,0.0177783,1.2911752,0.211644353,0.200002295,19.15256,6.8441017,0.053815261,260,89.89,0.04,366.82,46.84,0,67600,8080.21
6,1,1,2,9,2020,1,485,1.437129585,39,17944,31.23498318,0.277291,0.2706389,0.2428108,0.0167982,1.2753985,0.233704075,0.217001842,19.19275,6.862067298,0.058207314,451,80.03,0.05,368.36,47.09,0,203401,6404.8
6,1,1,2,9,2021,1,485,1.437129585,39,17944,31.23498318,0.277291,0.2677587,0.2771552,0.0160462,1.307108,0.251035827,0.182358858,19.96471,6.879715822,0.067898348,619,89.86,0.03,398.59,47.33,0,383161,8074.82
7,1,1,2,9,2011,0,252,1.910177894,23,6550,67.07494896,0.206771,0.2319694,0.0256538,0.0131782,1.4279919,0.21431972,0.150189888,20.25,6.384688369,0.098619477,27,45.87,0.02,410.06,40.76,0.01,729,2104.06
7,1,1,2,9,2012,0,252,1.910177894,23,6550,67.07494896,0.206771,0.2593564,0.0659378,0.013014,1.4054604,0.212083115,0.163340387,17.05,6.399293526,0.072171493,41,48.25,0.03,290.7,40.95,0.01,1681,2328.06
7,1,1,2,9,2013,0,252,1.910177894,23,6550,67.07494896,0.206771,0.209589,0.1019976,0.0137361,1.3823235,0.200562348,0.161534552,14.9,6.419310655,0.07067133,40,94.47,0.03,222.01,41.21,0,1600,8924.58
7,1,1,2,9,2014,1,252,1.910177894,23,6550,67.07494896,0.206771,0.230932,0.1006673,0.0138891,1.4222738,0.183679355,0.178890947,15.59,6.432361147,0.077431155,47,95.29,0.03,243.05,41.38,0.01,2209,9080.18
7,1,1,2,9,2015,1,252,1.910177894,23,6550,67.07494896,0.206771,0.2602141,0.1409996,0.0146453,1.4058058,0.193550174,0.211744014,16.12,6.441520539,0.062615327,110,95.31,0.04,259.85,41.49,0,12100,9084
7,1,1,2,9,2016,1,252,1.910177894,23,6550,67.07494896,0.206771,0.2196518,0.1677964,0.0147019,1.4433601,0.217769543,0.207206493,15.92,6.450596796,0.060380083,113,96.03,0.04,253.45,41.61,0,12769,9221.76
7,1,1,2,9,2017,1,252,1.910177894,23,6550,67.07494896,0.206771,0.2286679,0.1967158,0.0150991,1.3814406,0.292279119,0.200190967,15.64,6.459591416,0.068687616,110,97,0.04,244.61,41.73,0,12100,9409
7,1,1,2,9,2018,1,252,1.910177894,23,6550,67.07494896,0.206771,0.313044,0.2074837,0.0164768,1.45549,0.298703699,0.230074879,17.32451,6.468505854,0.068347898,254,95.6,0.05,300.14,41.84,0,64516,9139.36
7,1,1,2,9,2019,1,252,1.910177894,23,6550,67.07494896,0.206771,0.3437935,0.2239258,0.0166902,1.443637,0.300140928,0.259657877,27.94946,6.477341526,0.073007783,279,95.49,0.07,781.17,41.96,0.01,77841,9118.34
7,1,1,2,9,2020,1,252,1.910177894,23,6550,67.07494896,0.206771,0.3165404,0.2405334,0.014726,1.415334,0.319350766,0.277713591,31.70769,6.486099811,0.077181818,430,95.49,0.08,1005.38,42.07,0.01,184900,9118.34
7,1,1,2,9,2021,1,252,1.910177894,23,6550,67.07494896,0.206771,0.3370517,0.2700546,0.0132297,1.4474498,0.345399116,0.236108817,32.26735,6.494782055,0.084929337,558,95.49,0.06,1041.18,42.18,0.01,311364,9118.34
8,0,1,1,9,2011,0,455,1.30352364,20,11690,22.3015165,0.512684,0.1896583,0.0330919,0.0142282,1.1625659,0.193507515,0.135790277,16.78,6.2599638,0.193745229,154,74.69,0.02,281.57,39.19,0.04,23716,5578.6
8,0,1,1,9,2012,0,455,1.30352364,20,11690,22.3015165,0.512684,0.2160947,0.0774935,0.0143125,1.156259,0.17368495,0.140972656,16.34,6.269721088,0.141255139,186,48.16,0.02,267,39.31,0.02,34596,2319.39
8,0,1,1,9,2013,0,455,1.30352364,20,11690,22.3015165,0.512684,0.2309854,0.1163184,0.0155093,1.1402879,0.185215804,0.158531549,19.86,6.322367734,0.110245902,341,89.64,0.03,394.42,39.97,0.01,116281,8035.33
8,0,1,1,9,2014,1,455,1.30352364,20,11690,22.3015165,0.512684,0.2619798,0.1259467,0.0157253,1.1516914,0.179704756,0.150762308,19.92,6.290401792,0.107264106,334,86.2,0.02,396.81,39.57,0.01,111556,7430.44
8,0,1,1,9,2015,1,455,1.30352364,20,11690,22.3015165,0.512684,0.2361182,0.1549048,0.0166381,1.1460061,0.160597646,0.188912223,20.66,6.294915386,0.092377464,359,93,0.04,426.84,39.63,0.01,128881,8649
8,0,1,1,9,2016,1,455,1.30352364,20,11690,22.3015165,0.512684,0.2287226,0.1796571,0.0176824,1.1443728,0.206613972,0.176023256,20.24,6.2994087,0.073927992,460,98.84,0.03,409.66,39.68,0.01,211600,9769.35
8,0,1,1,9,2017,1,455,1.30352364,20,11690,22.3015165,0.512684,0.2253702,0.212537,0.0203182,1.1910112,0.270310135,0.192383007,19.75,6.303881914,0.093553609,462,42,0.04,390.06,39.74,0.01,213444,1764
8,0,1,1,9,2018,1,455,1.30352364,20,11690,22.3015165,0.512684,0.2468731,0.2265436,0.019909,1.1183921,0.278272907,0.292627685,18.91821,6.308335208,0.089075331,658,76,0.09,357.9,39.8,0.01,432964,5776
8,0,1,1,9,2019,1,455,1.30352364,20,11690,22.3015165,0.512684,0.2297668,0.2402685,0.0244027,1.1380302,0.31087067,0.232700822,19.78584,6.312768757,0.099675106,576,72.92,0.05,391.48,39.85,0.01,331776,5317.33
8,0,1,1,9,2020,1,455,1.30352364,20,11690,22.3015165,0.512684,0.305339,0.257699,0.0261525,1.1361745,0.287192973,0.312949924,26.93141,6.317182737,0.07740043,945,73.08,0.1,725.3,39.91,0.01,893025,5340.69
8,0,1,1,9,2021,1,455,1.30352364,20,11690,22.3015165,0.512684,0.2921773,0.2932741,0.0277692,1.1449952,0.326381146,0.289120695,23.65358,6.321577319,0.093440368,1393,73.07,0.08,559.49,39.96,0.01,1940449,5339.22
9,1,1,3,9,2011,0,565,1.698465275,33,15383,36.43590593,1.421325,0.18373,0.0312194,0.0175216,1.4284976,0.21483599,0.206967129,15,4.842295535,0.018043079,13,17.44,0.04,225,23.45,0,169,304.15
9,1,1,3,9,2012,0,565,1.698465275,33,15383,36.43590593,1.421325,0.1895781,0.0685327,0.019792,1.4158435,0.215170173,0.216092638,15.24,4.844423279,0.019631622,19,23.27,0.05,232.26,23.47,0,361,541.49
9,1,1,3,9,2013,0,565,1.698465275,33,15383,36.43590593,1.421325,0.2493564,0.1063467,0.0189534,1.4160908,0.210624754,0.223858352,15.38,4.841111496,0.018242941,23,38.93,0.05,236.54,23.44,0,529,1515.54
9,1,1,3,9,2014,1,565,1.698465275,33,15383,36.43590593,1.421325,0.2427316,0.1210988,0.0198594,1.4202558,0.209333094,0.244418382,15.53,4.844738116,0.023745205,36,44.1,0.06,241.18,23.47,0,1296,1944.81
9,1,1,3,9,2015,1,565,1.698465275,33,15383,36.43590593,1.421325,0.2127377,0.1498787,0.0198318,1.4519029,0.227108252,0.286211236,15.36,4.84780259,0.030594679,57,57.16,0.08,235.93,23.5,0,3249,3267.27
9,1,1,3,9,2016,1,565,1.698465275,33,15383,36.43590593,1.421325,0.211874,0.1762766,0.019894,1.4590666,0.238904429,0.283215976,15.32,4.850857702,0.025375325,60,57.16,0.08,234.7,23.53,0,3600,3267.27
9,1,1,3,9,2017,1,565,1.698465275,33,15383,36.43590593,1.421325,0.2166246,0.2028961,0.0265539,1.4460049,0.26399254,0.331163935,14.91,4.853903508,0.022354336,103,57.93,0.11,222.31,23.56,0,10609,3355.88
9,1,1,3,9,2018,1,565,1.698465275,33,15383,36.43590593,1.421325,0.2361645,0.2110493,0.0348473,1.4383665,0.271936389,0.364602522,18.58842,4.856940066,0.029219973,126,48.09,0.13,345.53,23.59,0,15876,2312.65
9,1,1,3,9,2019,1,565,1.698465275,33,15383,36.43590593,1.421325,0.2389179,0.2253721,0.026449,1.4115438,0.266794343,0.393965377,18.42634,4.859967431,0.020649516,109,43.9,0.16,339.53,23.62,0,11881,1927.21
9,1,1,3,9,2020,1,565,1.698465275,33,15383,36.43590593,1.421325,0.296073,0.2387707,0.0238148,1.4560582,0.271987906,0.401921125,21.21785,4.862985659,0.0244375,212,40.95,0.16,450.2,23.65,0,44944,1676.9
9,1,1,3,9,2021,1,565,1.698465275,33,15383,36.43590593,1.421325,0.2644232,0.2698876,0.0239326,1.4448486,0.290735646,0.30979809,20.94978,4.865994804,0.029776736,323,38.83,0.1,438.89,23.68,0,104329,1507.77
10,1,1,3,9,2011,0,369,0.534281687,39,4169,49.98077662,1.099045,0.1875066,0.0288477,0.0185201,1.3821062,0.288220142,0.174205736,13.11,4.550185878,0.011012177,13,4.6,0.03,171.87,20.7,0,169,21.16
10,1,1,3,9,2012,0,369,0.534281687,39,4169,49.98077662,1.099045,0.2348448,0.0664992,0.0193341,1.4060894,0.28427353,0.199502962,13.16,4.557134737,0.008140409,15,4.74,0.04,173.19,20.77,0,225,22.47
10,1,1,3,9,2013,0,369,0.534281687,39,4169,49.98077662,1.099045,0.2161486,0.1075529,0.0239209,1.3861193,0.272445318,0.205766848,13.43,4.555664766,0.012454299,13,5.49,0.04,180.36,20.75,0,169,30.14
10,1,1,3,9,2014,1,369,0.534281687,39,4169,49.98077662,1.099045,0.2250452,0.1167319,0.0202759,1.4044081,0.265408919,0.189431008,13.24,4.568609931,0.029530097,16,6,0.04,175.3,20.87,0,256,36
10,1,1,3,9,2015,1,369,0.534281687,39,4169,49.98077662,1.099045,0.2039438,0.1468886,0.0199078,1.4177472,0.257665962,0.215301402,12.9,4.571923592,0.018308701,20,24,0.05,166.41,20.9,0,400,576
10,1,1,3,9,2016,1,369,0.534281687,39,4169,49.98077662,1.099045,0.2225632,0.1737019,0.0211025,1.4615722,0.264191449,0.211148734,13.04,4.57522631,0.021961263,46,27.5,0.04,170.04,20.93,0,2116,756.25
10,1,1,3,9,2017,1,369,0.534281687,39,4169,49.98077662,1.099045,0.2401026,0.2004051,0.0255016,1.4870302,0.271025869,0.230398408,14.6,4.578518155,0.020451344,73,28,0.05,213.16,20.96,0,5329,784
10,1,1,3,9,2018,1,369,0.534281687,39,4169,49.98077662,1.099045,0.2497443,0.2053446,0.0287854,1.5266043,0.305338135,0.25458198,18.37906,4.5817992,0.014419543,92,23.12,0.06,337.79,20.99,0,8464,534.53
10,1,1,3,9,2019,1,369,0.534281687,39,4169,49.98077662,1.099045,0.2726423,0.215792,0.0302648,1.4254969,0.296501166,0.286759959,20.48399,4.585069514,0.015339633,89,22.55,0.08,419.59,21.02,0,7921,508.5
10,1,1,3,9,2020,1,369,0.534281687,39,4169,49.98077662,1.099045,0.2622305,0.2320419,0.0280292,1.5049311,0.312026394,0.289782129,22.01798,4.588329169,0.010539806,150,22.37,0.08,484.79,21.05,0,22500,500.42
10,1,1,3,9,2021,1,369,0.534281687,39,4169,49.98077662,1.099045,0.2373944,0.2613906,0.0258534,1.4366391,0.343903582,0.248182086,22.14377,4.591578232,0.01205934,219,22.32,0.06,490.35,21.08,0,47961,498.18
11,0,0,2,9,2011,0,294,0.668562626,42,5642,49.76892997,0.009814,0.2262455,0.0298324,0.0145091,1.0629984,0.332392799,0.102255462,15.3,6.259371117,0.05366036,38,93.24,0.01,234.09,39.18,0,1444,8693.7
11,0,0,2,9,2012,0,294,0.668562626,42,5642,49.76892997,0.009814,0.212744,0.0664592,0.0148904,1.0622082,0.340375689,0.110785113,15.3,6.272273051,0.052376342,44,49.95,0.01,234.09,39.34,0,1936,2495
11,0,0,2,9,2013,0,294,0.668562626,42,5642,49.76892997,0.009814,0.2132995,0.1076051,0.0154471,1.0655607,0.348270529,0.116964173,17.22,6.285569697,0.05282643,91,99.58,0.01,296.53,39.51,0,8281,9916.18
11,0,0,2,9,2014,1,294,0.668562626,42,5642,49.76892997,0.009814,0.2221191,0.1186036,0.0156741,1.0537009,0.336503555,0.121680113,17.19,6.305307666,0.06085198,71,99.88,0.01,295.5,39.76,0,5041,9976.01
11,0,0,2,9,2015,1,294,0.668562626,42,5642,49.76892997,0.009814,0.226182,0.1449922,0.0157663,1.0440358,0.346264209,0.146005183,16.7,6.312605573,0.051674615,123,100,0.02,278.89,39.85,0,15129,10000
